tic,date,price,gvkey
XLE,4/1/2021,50.31,126374
XLE,4/5/2021,49.11,126374
XLE,4/6/2021,48.98,126374
XLE,4/7/2021,49.15,126374
XLE,4/8/2021,48.51,126374
XLE,4/9/2021,48.19,126374
XLE,4/12/2021,47.81,126374
XLE,4/13/2021,47.86,126374
XLE,4/14/2021,49.19,126374
XLE,4/15/2021,48.79,126374
XLE,4/16/2021,48.4,126374
XLE,4/19/2021,48.35,126374
XLE,4/20/2021,47.07,126374
XLE,4/21/2021,47.67,126374
XLE,4/22/2021,47.11,126374
XLE,4/23/2021,47.54,126374
XLE,4/26/2021,47.86,126374
XLE,4/27/2021,48.44,126374
XLE,4/28/2021,50.11,126374
XLE,4/29/2021,50.67,126374
XLE,4/30/2021,49.39,126374
XLE,5/3/2021,50.75,126374
XLE,5/4/2021,50.78,126374
XLE,5/5/2021,52.42,126374
XLE,5/6/2021,52.69,126374
XLE,5/7/2021,53.63,126374
XLE,5/10/2021,53.65,126374
XLE,5/11/2021,52.27,126374
XLE,5/12/2021,52.52,126374
XLE,5/13/2021,51.88,126374
XLE,5/14/2021,53.49,126374
XLE,5/17/2021,54.73,126374
XLE,5/18/2021,53.46,126374
XLE,5/19/2021,52.13,126374
XLE,5/20/2021,52.05,126374
XLE,5/21/2021,52.16,126374
XLE,5/24/2021,52.68,126374
XLE,5/25/2021,51.61,126374
XLE,5/26/2021,52.07,126374
XLE,5/27/2021,52.11,126374
XLE,5/28/2021,52.21,126374
XLE,6/1/2021,54.22,126374
XLE,6/2/2021,55.23,126374
XLE,6/3/2021,55.38,126374
XLE,6/4/2021,55.75,126374
XLE,6/7/2021,55.51,126374
XLE,6/8/2021,55.99,126374
XLE,6/9/2021,55.64,126374
XLE,6/10/2021,55.57,126374
XLE,6/11/2021,55.38,126374
XLE,6/14/2021,55.14,126374
XLE,6/15/2021,56.19,126374
XLE,6/16/2021,55.89,126374
XLE,6/17/2021,53.99,126374
XLE,6/18/2021,52.39,126374
XLE,6/21/2021,54.07,126374
XLE,6/22/2021,54.43,126374
XLE,6/23/2021,54.58,126374
XLE,6/24/2021,55.05,126374
XLE,6/25/2021,55.34,126374
XLE,6/28/2021,53.47,126374
XLE,6/29/2021,53.21,126374
XLE,6/30/2021,53.87,126374
XLE,7/1/2021,54.81,126374
XLE,7/2/2021,54.69,126374
XLE,7/6/2021,52.91,126374
XLE,7/7/2021,52.05,126374
XLE,7/8/2021,51.75,126374
XLE,7/9/2021,52.85,126374
XLE,7/12/2021,52.77,126374
XLE,7/13/2021,52.37,126374
XLE,7/14/2021,50.81,126374
XLE,7/15/2021,50.1,126374
XLE,7/16/2021,48.68,126374
XLE,7/19/2021,46.96,126374
XLE,7/20/2021,47.59,126374
XLE,7/21/2021,49.25,126374
XLE,7/22/2021,48.7,126374
XLE,7/23/2021,48.52,126374
XLE,7/26/2021,49.72,126374
XLE,7/27/2021,49.26,126374
XLE,7/28/2021,49.71,126374
XLE,7/29/2021,50.19,126374
XLE,7/30/2021,49.39,126374
XLE,8/2/2021,49.02,126374
XLE,8/3/2021,49.86,126374
XLE,8/4/2021,48.51,126374
XLE,8/5/2021,49.06,126374
XLE,8/6/2021,49.51,126374
XLE,8/9/2021,48.81,126374
XLE,8/10/2021,49.67,126374
XLE,8/11/2021,50.06,126374
XLE,8/12/2021,50.01,126374
XLE,8/13/2021,49.42,126374
XLE,8/16/2021,48.51,126374
XLE,8/17/2021,48.01,126374
XLE,8/18/2021,47.01,126374
XLE,8/19/2021,45.79,126374
XLE,8/20/2021,45.89,126374
XLE,8/23/2021,47.61,126374
XLE,8/24/2021,48.4,126374
XLE,8/25/2021,48.77,126374
XLE,8/26/2021,48.03,126374
XLE,8/27/2021,49.31,126374
XLE,8/30/2021,48.73,126374
XLE,8/31/2021,48.4,126374
XLE,9/1/2021,47.69,126374
XLE,9/2/2021,48.9,126374
XLE,9/3/2021,48.62,126374
XLE,9/7/2021,48.33,126374
XLE,9/8/2021,47.71,126374
XLE,9/9/2021,47.81,126374
XLE,9/10/2021,47.79,126374
XLE,9/13/2021,49.16,126374
XLE,9/14/2021,48.45,126374
XLE,9/15/2021,50.26,126374
XLE,9/16/2021,49.69,126374
XLE,9/17/2021,49.32,126374
XLE,9/20/2021,47.24,126374
XLE,9/21/2021,47.35,126374
XLE,9/22/2021,48.81,126374
XLE,9/23/2021,50.52,126374
XLE,9/24/2021,50.9,126374
XLE,9/27/2021,52.71,126374
XLE,9/28/2021,52.89,126374
XLE,9/29/2021,52.89,126374
XLE,9/30/2021,52.09,126374
XLE,10/1/2021,53.84,126374
XLE,10/4/2021,54.72,126374
XLE,10/5/2021,55.04,126374
XLE,10/6/2021,54.46,126374
XLE,10/7/2021,54.88,126374
XLE,10/8/2021,56.57,126374
XLE,10/11/2021,56.36,126374
XLE,10/12/2021,56.41,126374
XLE,10/13/2021,56.36,126374
XLE,10/14/2021,57.05,126374
XLE,10/15/2021,57.33,126374
XLE,10/18/2021,57.37,126374
XLE,10/19/2021,58.02,126374
XLE,10/20/2021,58.49,126374
XLE,10/21/2021,57.41,126374
XLE,10/22/2021,57.95,126374
XLE,10/25/2021,58.8,126374
XLE,10/26/2021,59.14,126374
XLE,10/27/2021,57.44,126374
XLE,10/28/2021,57.85,126374
XLE,10/29/2021,57.47,126374
XLE,11/1/2021,58.46,126374
XLE,11/2/2021,57.91,126374
XLE,11/3/2021,57.43,126374
XLE,11/4/2021,57.51,126374
XLE,11/5/2021,58.26,126374
XLE,11/8/2021,58.79,126374
XLE,11/9/2021,59.03,126374
XLE,11/10/2021,57.47,126374
XLE,11/11/2021,57.69,126374
XLE,11/12/2021,57.55,126374
XLE,11/15/2021,58.03,126374
XLE,11/16/2021,58.12,126374
XLE,11/17/2021,57.23,126374
XLE,11/18/2021,56.89,126374
XLE,11/19/2021,54.67,126374
XLE,11/22/2021,55.64,126374
XLE,11/23/2021,57.35,126374
XLE,11/24/2021,57.91,126374
XLE,11/26/2021,55.58,126374
XLE,11/29/2021,55.9,126374
XLE,11/30/2021,54.59,126374
XLE,12/1/2021,54.01,126374
XLE,12/2/2021,55.58,126374
XLE,12/3/2021,55.14,126374
XLE,12/6/2021,55.96,126374
XLE,12/7/2021,57.27,126374
XLE,12/8/2021,57.26,126374
XLE,12/9/2021,56.82,126374
XLE,12/10/2021,57.24,126374
XLE,12/13/2021,55.65,126374
XLE,12/14/2021,55.42,126374
XLE,12/15/2021,55.15,126374
XLE,12/16/2021,55.5,126374
XLE,12/17/2021,54.37,126374
XLE,12/20/2021,53.01,126374
XLE,12/21/2021,54.52,126374
XLE,12/22/2021,54.87,126374
XLE,12/23/2021,54.9,126374
XLE,12/27/2021,56.1,126374
XLE,12/28/2021,56.06,126374
XLE,12/29/2021,55.7,126374
XLE,12/30/2021,55.36,126374
XLE,12/31/2021,55.5,126374
XLE,1/3/2022,57.22,126374
XLE,1/4/2022,59.2,126374
XLE,1/5/2022,59.19,126374
XLE,1/6/2022,60.51,126374
XLE,1/7/2022,61.34,126374
XLE,1/10/2022,61.15,126374
XLE,1/11/2022,63.23,126374
XLE,1/12/2022,63.35,126374
XLE,1/13/2022,63.03,126374
XLE,1/14/2022,64.51,126374
XLE,1/18/2022,64.77,126374
XLE,1/19/2022,64.3,126374
XLE,1/20/2022,63.71,126374
XLE,1/21/2022,62.45,126374
XLE,1/24/2022,62.87,126374
XLE,1/25/2022,65.31,126374
XLE,1/26/2022,65.2,126374
XLE,1/27/2022,65.91,126374
XLE,1/28/2022,65.63,126374
XLE,1/31/2022,65.92,126374
XLE,2/1/2022,68.27,126374
XLE,2/2/2022,68.49,126374
XLE,2/3/2022,67.84,126374
XLE,2/4/2022,68.9,126374
XLE,2/7/2022,69.78,126374
XLE,2/8/2022,68.28,126374
XLE,2/9/2022,68.85,126374
XLE,2/10/2022,68.42,126374
XLE,2/11/2022,70.41,126374
XLE,2/14/2022,68.75,126374
XLE,2/15/2022,68.03,126374
XLE,2/16/2022,68.58,126374
XLE,2/17/2022,68.47,126374
XLE,2/18/2022,68.05,126374
XLE,2/22/2022,66.95,126374
XLE,2/23/2022,67.64,126374
XLE,2/24/2022,67.11,126374
XLE,2/25/2022,68.88,126374
XLE,2/28/2022,70.58,126374
XLE,3/1/2022,71.29,126374
XLE,3/2/2022,72.92,126374
XLE,3/3/2022,73.12,126374
XLE,3/4/2022,75.23,126374
XLE,3/7/2022,76.34,126374
XLE,3/8/2022,77.54,126374
XLE,3/9/2022,75.17,126374
XLE,3/10/2022,77.47,126374
XLE,3/11/2022,76.85,126374
XLE,3/14/2022,74.55,126374
XLE,3/15/2022,71.82,126374
XLE,3/16/2022,71.49,126374
XLE,3/17/2022,73.95,126374
XLE,3/18/2022,73.88,126374
XLE,3/21/2022,76.13,126374
XLE,3/22/2022,75.57,126374
XLE,3/23/2022,76.87,126374
XLE,3/24/2022,77.06,126374
XLE,3/25/2022,78.75,126374
XLE,3/28/2022,76.8,126374
XLE,3/29/2022,76.6,126374
XLE,3/30/2022,77.49,126374
XLE,3/31/2022,76.44,126374
XLE,4/1/2022,77.06,126374
XLE,4/4/2022,77.16,126374
XLE,4/5/2022,75.95,126374
XLE,4/6/2022,76.4,126374
XLE,4/7/2022,77.4,126374
XLE,4/8/2022,79.53,126374
XLE,4/11/2022,77.14,126374
XLE,4/12/2022,78.42,126374
XLE,4/13/2022,79.59,126374
XLE,4/14/2022,79.85,126374
XLE,4/18/2022,81.02,126374
XLE,4/19/2022,80.36,126374
XLE,4/20/2022,80.67,126374
XLE,4/21/2022,78.11,126374
XLE,4/22/2022,76.2,126374
XLE,4/25/2022,73.68,126374
XLE,4/26/2022,73.78,126374
XLE,4/27/2022,74.86,126374
XLE,4/28/2022,77.13,126374
XLE,4/29/2022,75.15,126374
XLE,5/2/2022,76.35,126374
XLE,5/3/2022,78.49,126374
XLE,5/4/2022,81.75,126374
XLE,5/5/2022,80.52,126374
XLE,5/6/2022,82.92,126374
XLE,5/9/2022,76.06,126374
XLE,5/10/2022,76.75,126374
XLE,5/11/2022,77.78,126374
XLE,5/12/2022,78.11,126374
XLE,5/13/2022,80.78,126374
XLE,5/16/2022,82.91,126374
XLE,5/17/2022,83.87,126374
XLE,5/18/2022,81.72,126374
XLE,5/19/2022,81.42,126374
XLE,5/20/2022,81.77,126374
XLE,5/23/2022,83.93,126374
XLE,5/24/2022,84.25,126374
XLE,5/25/2022,85.99,126374
XLE,5/26/2022,86.94,126374
XLE,5/27/2022,88.53,126374
XLE,5/31/2022,87.2,126374
XLE,6/1/2022,88.62,126374
XLE,6/2/2022,88.34,126374
XLE,6/3/2022,89.51,126374
XLE,6/6/2022,89.41,126374
XLE,6/7/2022,92.08,126374
XLE,6/8/2022,92.28,126374
XLE,6/9/2022,90.24,126374
XLE,6/10/2022,88.71,126374
XLE,6/13/2022,84.08,126374
XLE,6/14/2022,84.24,126374
XLE,6/15/2022,82.38,126374
XLE,6/16/2022,77.74,126374
XLE,6/17/2022,73.49,126374
XLE,6/21/2022,76.44,126374
XLE,6/22/2022,73.38,126374
XLE,6/23/2022,70.66,126374
XLE,6/24/2022,71.59,126374
XLE,6/27/2022,73.69,126374
XLE,6/28/2022,75.68,126374
XLE,6/29/2022,73.05,126374
XLE,6/30/2022,71.51,126374
XLE,7/1/2022,72.58,126374
XLE,7/5/2022,69.7,126374
XLE,7/6/2022,68.51,126374
XLE,7/7/2022,70.98,126374
XLE,7/8/2022,70.95,126374
XLE,7/11/2022,70.27,126374
XLE,7/12/2022,68.9,126374
XLE,7/13/2022,68.79,126374
XLE,7/14/2022,67.49,126374
XLE,7/15/2022,68.59,126374
XLE,7/18/2022,70.16,126374
XLE,7/19/2022,72.32,126374
XLE,7/20/2022,73.02,126374
XLE,7/21/2022,71.74,126374
XLE,7/22/2022,71.15,126374
XLE,7/25/2022,73.76,126374
XLE,7/26/2022,73.09,126374
XLE,7/27/2022,74.74,126374
XLE,7/28/2022,75.16,126374
XLE,7/29/2022,78.42,126374
XLE,8/1/2022,76.8,126374
XLE,8/2/2022,76.62,126374
XLE,8/3/2022,74.42,126374
XLE,8/4/2022,71.66,126374
XLE,8/5/2022,73.08,126374
XLE,8/8/2022,73.46,126374
XLE,8/9/2022,74.75,126374
XLE,8/10/2022,75.29,126374
XLE,8/11/2022,77.88,126374
XLE,8/12/2022,78.47,126374
XLE,8/15/2022,76.94,126374
XLE,8/16/2022,76.76,126374
XLE,8/17/2022,77.4,126374
XLE,8/18/2022,79.48,126374
XLE,8/19/2022,79.46,126374
XLE,8/22/2022,79.31,126374
XLE,8/23/2022,82.17,126374
XLE,8/24/2022,83.18,126374
XLE,8/25/2022,83.82,126374
XLE,8/26/2022,82.84,126374
XLE,8/29/2022,84.09,126374
XLE,8/30/2022,81.24,126374
XLE,8/31/2022,80.5,126374
XLE,9/1/2022,78.52,126374
XLE,9/2/2022,79.96,126374
XLE,9/6/2022,79.22,126374
XLE,9/7/2022,78.3,126374
XLE,9/8/2022,78.64,126374
XLE,9/9/2022,80.6,126374
XLE,9/12/2022,82.08,126374
XLE,9/13/2022,80.01,126374
XLE,9/14/2022,82.27,126374
XLE,9/15/2022,80.15,126374
XLE,9/16/2022,78.44,126374
XLE,9/19/2022,77.64,126374
XLE,9/20/2022,77.1,126374
XLE,9/21/2022,75.97,126374
XLE,9/22/2022,75.7,126374
XLE,9/23/2022,70.48,126374
XLE,9/26/2022,68.75,126374
XLE,9/27/2022,69.52,126374
XLE,9/28/2022,72.6,126374
XLE,9/29/2022,72.6,126374
XLE,9/30/2022,72.02,126374
XLE,10/3/2022,76.09,126374
XLE,10/4/2022,79.36,126374
XLE,10/5/2022,81,126374
XLE,10/6/2022,82.44,126374
XLE,10/7/2022,81.8,126374
XLE,10/10/2022,80.12,126374
XLE,10/11/2022,79.48,126374
XLE,10/12/2022,80.12,126374
XLE,10/13/2022,83.39,126374
XLE,10/14/2022,80.28,126374
XLE,10/17/2022,81.28,126374
XLE,10/18/2022,81.99,126374
XLE,10/19/2022,84.41,126374
XLE,10/20/2022,84.49,126374
XLE,10/21/2022,86.93,126374
XLE,10/24/2022,87.34,126374
XLE,10/25/2022,87.43,126374
XLE,10/26/2022,88.62,126374
XLE,10/27/2022,88.94,126374
XLE,10/28/2022,89.25,126374
XLE,10/31/2022,90,126374
XLE,11/1/2022,90.87,126374
XLE,11/2/2022,88.68,126374
XLE,11/3/2022,90.32,126374
XLE,11/4/2022,91.42,126374
XLE,11/7/2022,92.99,126374
XLE,11/8/2022,93.08,126374
XLE,11/9/2022,88.53,126374
XLE,11/10/2022,90.5,126374
XLE,11/11/2022,93.13,126374
XLE,11/14/2022,93.1,126374
XLE,11/15/2022,94.08,126374
XLE,11/16/2022,92.16,126374
XLE,11/17/2022,92.36,126374
XLE,11/18/2022,91.63,126374
XLE,11/21/2022,90.39,126374
XLE,11/22/2022,93.22,126374
XLE,11/23/2022,92.21,126374
XLE,11/25/2022,91.87,126374
XLE,11/28/2022,89.35,126374
XLE,11/29/2022,90.7,126374
XLE,11/30/2022,91.15,126374
XLE,12/1/2022,90.85,126374
XLE,12/2/2022,90.31,126374
XLE,12/5/2022,87.63,126374
XLE,12/6/2022,85.32,126374
XLE,12/7/2022,85.12,126374
XLE,12/8/2022,84.74,126374
XLE,12/9/2022,82.68,126374
XLE,12/12/2022,84.85,126374
XLE,12/13/2022,86.46,126374
XLE,12/14/2022,85.93,126374
XLE,12/15/2022,85.41,126374
XLE,12/16/2022,84.36,126374
XLE,12/19/2022,83.49,126374
XLE,12/20/2022,84.75,126374
XLE,12/21/2022,86.36,126374
XLE,12/22/2022,84.37,126374
XLE,12/23/2022,87.06,126374
XLE,12/27/2022,87.99,126374
XLE,12/28/2022,86.02,126374
XLE,12/29/2022,86.92,126374
XLE,12/30/2022,87.47,126374
XLE,1/3/2023,84.4,126374
XLE,1/4/2023,84.39,126374
XLE,1/5/2023,85.93,126374
XLE,1/6/2023,87.56,126374
XLE,1/9/2023,87.25,126374
XLE,1/10/2023,87.87,126374
XLE,1/11/2023,88.14,126374
XLE,1/12/2023,89.82,126374
XLE,1/13/2023,89.95,126374
XLE,1/17/2023,90.14,126374
XLE,1/18/2023,88.49,126374
XLE,1/19/2023,89.59,126374
XLE,1/20/2023,90.48,126374
XLE,1/23/2023,90.6,126374
XLE,1/24/2023,90.25,126374
XLE,1/25/2023,90.26,126374
XLE,1/26/2023,93.11,126374
XLE,1/27/2023,91.23,126374
XLE,1/30/2023,89.14,126374
XLE,1/31/2023,89.93,126374
XLE,2/1/2023,88.16,126374
XLE,2/2/2023,86.15,126374
XLE,2/3/2023,85.96,126374
XLE,2/6/2023,85.57,126374
XLE,2/7/2023,88.35,126374
XLE,2/8/2023,87.56,126374
XLE,2/9/2023,86.81,126374
XLE,2/10/2023,90.21,126374
XLE,2/13/2023,89.98,126374
XLE,2/14/2023,90.01,126374
XLE,2/15/2023,88.48,126374
XLE,2/16/2023,87.61,126374
XLE,2/17/2023,84.49,126374
XLE,2/21/2023,84.07,126374
XLE,2/22/2023,83.51,126374
XLE,2/23/2023,84.77,126374
XLE,2/24/2023,84.66,126374
XLE,2/27/2023,84.91,126374
XLE,2/28/2023,83.69,126374
XLE,3/1/2023,85.34,126374
XLE,3/2/2023,86.09,126374
XLE,3/3/2023,87.26,126374
XLE,3/6/2023,87.3,126374
XLE,3/7/2023,85.78,126374
XLE,3/8/2023,84.9,126374
XLE,3/9/2023,83.7,126374
XLE,3/10/2023,82.63,126374
XLE,3/13/2023,80.95,126374
XLE,3/14/2023,81.75,126374
XLE,3/15/2023,77.36,126374
XLE,3/16/2023,78.2,126374
XLE,3/17/2023,76.97,126374
XLE,3/20/2023,77.7,126374
XLE,3/21/2023,80.39,126374
XLE,3/22/2023,78.68,126374
XLE,3/23/2023,77.59,126374
XLE,3/24/2023,77.89,126374
XLE,3/27/2023,79.55,126374
XLE,3/28/2023,80.78,126374
XLE,3/29/2023,81.9,126374
XLE,3/30/2023,82.26,126374
XLE,3/31/2023,82.83,126374
XLE,4/3/2023,86.58,126374
XLE,4/4/2023,85.01,126374
XLE,4/5/2023,86.29,126374
XLE,4/6/2023,84.98,126374
XLE,4/10/2023,85.66,126374
XLE,4/11/2023,86.47,126374
XLE,4/12/2023,86.53,126374
XLE,4/13/2023,87.07,126374
XLE,4/14/2023,87.23,126374
XLE,4/17/2023,86.2,126374
XLE,4/18/2023,86.54,126374
XLE,4/19/2023,86.24,126374
XLE,4/20/2023,85.48,126374
XLE,4/21/2023,84.98,126374
XLE,4/24/2023,86.28,126374
XLE,4/25/2023,84.66,126374
XLE,4/26/2023,83.53,126374
XLE,4/27/2023,83.83,126374
XLE,4/28/2023,85.13,126374
XLE,5/1/2023,84.17,126374
XLE,5/2/2023,80.51,126374
XLE,5/3/2023,78.99,126374
XLE,5/4/2023,78.11,126374
XLE,5/5/2023,80.23,126374
XLE,5/8/2023,80.23,126374
XLE,5/9/2023,80.26,126374
XLE,5/10/2023,79.35,126374
XLE,5/11/2023,78.4,126374
XLE,5/12/2023,78.52,126374
XLE,5/15/2023,78.92,126374
XLE,5/16/2023,76.98,126374
XLE,5/17/2023,78.46,126374
XLE,5/18/2023,79.03,126374
XLE,5/19/2023,79.64,126374
XLE,5/22/2023,79.31,126374
XLE,5/23/2023,80.16,126374
XLE,5/24/2023,80.51,126374
XLE,5/25/2023,79.08,126374
XLE,5/26/2023,78.77,126374
XLE,5/30/2023,77.96,126374
XLE,5/31/2023,76.59,126374
XLE,6/1/2023,77.54,126374
XLE,6/2/2023,79.9,126374
XLE,6/5/2023,79.37,126374
XLE,6/6/2023,80.01,126374
XLE,6/7/2023,82.13,126374
XLE,6/8/2023,81.78,126374
XLE,6/9/2023,81.33,126374
XLE,6/12/2023,80.55,126374
XLE,6/13/2023,80.93,126374
XLE,6/14/2023,80.1,126374
XLE,6/15/2023,80.98,126374
XLE,6/16/2023,80.86,126374
XLE,6/20/2023,78.36,126374
XLE,6/21/2023,78.98,126374
XLE,6/22/2023,77.92,126374
XLE,6/23/2023,77.36,126374
XLE,6/26/2023,78.75,126374
XLE,6/27/2023,78.93,126374
XLE,6/28/2023,79.73,126374
XLE,6/29/2023,80.65,126374
XLE,6/30/2023,81.17,126374
XLE,7/3/2023,81.36,126374
XLE,7/5/2023,80.91,126374
XLE,7/6/2023,79.09,126374
XLE,7/7/2023,80.79,126374
XLE,7/10/2023,81.42,126374
XLE,7/11/2023,83.21,126374
XLE,7/12/2023,83.98,126374
XLE,7/13/2023,83.66,126374
XLE,7/14/2023,81.45,126374
XLE,7/17/2023,81.29,126374
XLE,7/18/2023,82.11,126374
XLE,7/19/2023,82.59,126374
XLE,7/20/2023,83.56,126374
XLE,7/21/2023,84.3,126374
XLE,7/24/2023,85.66,126374
XLE,7/25/2023,86.11,126374
XLE,7/26/2023,86.14,126374
XLE,7/27/2023,85.59,126374
XLE,7/28/2023,85.85,126374
XLE,7/31/2023,87.48,126374
XLE,8/1/2023,87.07,126374
XLE,8/2/2023,85.93,126374
XLE,8/3/2023,86.8,126374
XLE,8/4/2023,86.92,126374
XLE,8/7/2023,87.02,126374
XLE,8/8/2023,87.45,126374
XLE,8/9/2023,88.55,126374
XLE,8/10/2023,88.54,126374
XLE,8/11/2023,89.9,126374
XLE,8/14/2023,89.52,126374
XLE,8/15/2023,87.66,126374
XLE,8/16/2023,86.9,126374
XLE,8/17/2023,87.94,126374
XLE,8/18/2023,88.81,126374
XLE,8/21/2023,88.25,126374
XLE,8/22/2023,87.57,126374
XLE,8/23/2023,87.35,126374
XLE,8/24/2023,86.75,126374
XLE,8/25/2023,87.59,126374
XLE,8/28/2023,88.18,126374
XLE,8/29/2023,88.42,126374
XLE,8/30/2023,88.86,126374
XLE,8/31/2023,88.92,126374
XLE,9/1/2023,90.74,126374
XLE,9/5/2023,91.22,126374
XLE,9/6/2023,91.26,126374
XLE,9/7/2023,91.17,126374
XLE,9/8/2023,92.05,126374
XLE,9/11/2023,90.84,126374
XLE,9/12/2023,92.98,126374
XLE,9/13/2023,92.28,126374
XLE,9/14/2023,93.36,126374
XLE,9/15/2023,92.01,126374
XLE,9/18/2023,92.11,126374
XLE,9/19/2023,91.25,126374
XLE,9/20/2023,90.4,126374
XLE,9/21/2023,89.16,126374
XLE,9/22/2023,89.31,126374
XLE,9/25/2023,90.43,126374
XLE,9/26/2023,89.91,126374
XLE,9/27/2023,92.15,126374
XLE,9/28/2023,92.25,126374
XLE,9/29/2023,90.39,126374
XLE,10/2/2023,88.59,126374
XLE,10/3/2023,88.53,126374
XLE,10/4/2023,85.75,126374
XLE,10/5/2023,85.22,126374
XLE,10/6/2023,85.73,126374
XLE,10/9/2023,88.59,126374
XLE,10/10/2023,88.7,126374
XLE,10/11/2023,87.56,126374
XLE,10/12/2023,87.66,126374
XLE,10/13/2023,89.59,126374
XLE,10/16/2023,90.19,126374
XLE,10/17/2023,91.13,126374
XLE,10/18/2023,91.96,126374
XLE,10/19/2023,91.8,126374
XLE,10/20/2023,90.26,126374
XLE,10/23/2023,88.8,126374
XLE,10/24/2023,87.55,126374
XLE,10/25/2023,87.39,126374
XLE,10/26/2023,86.71,126374
XLE,10/27/2023,84.63,126374
XLE,10/30/2023,84.91,126374
XLE,10/31/2023,85.19,126374
XLE,11/1/2023,84.99,126374
XLE,11/2/2023,87.56,126374
XLE,11/3/2023,86.68,126374
XLE,11/6/2023,85.7,126374
XLE,11/7/2023,83.8,126374
XLE,11/8/2023,82.75,126374
XLE,11/9/2023,82.5,126374
XLE,11/10/2023,83.41,126374
XLE,11/13/2023,84.01,126374
XLE,11/14/2023,84.76,126374
XLE,11/15/2023,84.6,126374
XLE,11/16/2023,82.95,126374
XLE,11/17/2023,84.69,126374
XLE,11/20/2023,84.81,126374
XLE,11/21/2023,84.62,126374
XLE,11/22/2023,84.58,126374
XLE,11/24/2023,84.93,126374
XLE,11/27/2023,84.63,126374
XLE,11/28/2023,84.65,126374
XLE,11/29/2023,84.02,126374
XLE,11/30/2023,84.58,126374
XLE,12/1/2023,85.02,126374
XLE,12/4/2023,84.63,126374
XLE,12/5/2023,83.15,126374
XLE,12/6/2023,81.91,126374
XLE,12/7/2023,81.35,126374
XLE,12/8/2023,82.23,126374
XLE,12/11/2023,82.33,126374
XLE,12/12/2023,81.2,126374
XLE,12/13/2023,82.33,126374
XLE,12/14/2023,84.75,126374
XLE,12/15/2023,84.3,126374
XLE,12/18/2023,84.18,126374
XLE,12/19/2023,85.19,126374
XLE,12/20/2023,84.4,126374
XLE,12/21/2023,84.73,126374
XLE,12/22/2023,84.98,126374
XLE,12/26/2023,85.71,126374
XLE,12/27/2023,85.33,126374
XLE,12/28/2023,84.03,126374
XLE,12/29/2023,83.84,126374
XLE,1/2/2024,84.74,126374
XLE,1/3/2024,86.12,126374
XLE,1/4/2024,84.61,126374
XLE,1/5/2024,84.68,126374
XLE,1/8/2024,83.7,126374
XLE,1/9/2024,82.36,126374
XLE,1/10/2024,81.55,126374
XLE,1/11/2024,81.76,126374
XLE,1/12/2024,82.68,126374
XLE,1/16/2024,80.71,126374
XLE,1/17/2024,80.04,126374
XLE,1/18/2024,79.91,126374
XLE,1/19/2024,80.17,126374
XLE,1/22/2024,80.47,126374
XLE,1/23/2024,80.64,126374
XLE,1/24/2024,81.79,126374
XLE,1/25/2024,83.63,126374
XLE,1/26/2024,84.25,126374
XLE,1/29/2024,84.13,126374
XLE,1/30/2024,85,126374
XLE,1/31/2024,83.41,126374
XLE,2/1/2024,83.4,126374
XLE,2/2/2024,83.52,126374
XLE,2/5/2024,83.31,126374
XLE,2/6/2024,83.58,126374
XLE,2/7/2024,83.75,126374
XLE,2/8/2024,84.61,126374
XLE,2/9/2024,83.31,126374
XLE,2/12/2024,84.23,126374
XLE,2/13/2024,83.38,126374
XLE,2/14/2024,83.3,126374
XLE,2/15/2024,85.62,126374
XLE,2/16/2024,85.57,126374
XLE,2/20/2024,84.79,126374
XLE,2/21/2024,86.38,126374
XLE,2/22/2024,86.53,126374
XLE,2/23/2024,85.96,126374
XLE,2/26/2024,86.26,126374
XLE,2/27/2024,85.89,126374
XLE,2/28/2024,85.72,126374
XLE,2/29/2024,86.14,126374
XLE,3/1/2024,87.14,126374
XLE,3/4/2024,86.21,126374
XLE,3/5/2024,86.85,126374
XLE,3/6/2024,87.12,126374
XLE,3/7/2024,87.86,126374
XLE,3/8/2024,88.17,126374
XLE,3/11/2024,89.08,126374
XLE,3/12/2024,88.94,126374
XLE,3/13/2024,90.36,126374
XLE,3/14/2024,91.29,126374
XLE,3/15/2024,91.56,126374
XLE,3/18/2024,91.14,126374
XLE,3/19/2024,92.18,126374
XLE,3/20/2024,92.05,126374
XLE,3/21/2024,92.6,126374
XLE,3/22/2024,92.4,126374
XLE,3/25/2024,93.26,126374
XLE,3/26/2024,92.54,126374
XLE,3/27/2024,93.4,126374
XLE,3/28/2024,94.41,126374
XLE,4/1/2024,95.11,126374
XLE,4/2/2024,96.44,126374
XLE,4/3/2024,97.1,126374
XLE,4/4/2024,97.04,126374
XLE,4/5/2024,98.08,126374
XLE,4/8/2024,97.46,126374
XLE,4/9/2024,97.49,126374
XLE,4/10/2024,97.79,126374
XLE,4/11/2024,97.72,126374
XLE,4/12/2024,96.13,126374
XLE,4/15/2024,95.23,126374
XLE,4/16/2024,94.4,126374
XLE,4/17/2024,94.13,126374
XLE,4/18/2024,93.84,126374
XLE,4/19/2024,94.97,126374
XLE,4/22/2024,95.59,126374
XLE,4/23/2024,96.12,126374
XLE,4/24/2024,96.19,126374
XLE,4/25/2024,96.63,126374
XLE,4/26/2024,95.74,126374
XLE,4/29/2024,96.39,126374
XLE,4/30/2024,93.52,126374
XLE,5/1/2024,92.03,126374
XLE,5/2/2024,92.56,126374
